-0.0272727272727, 0.52, 0.0272727272727,
0.0, 0.56, 0.0272727272727,
0.0272727272727, 0.6, 0.0272727272727,
0.0, 0.56, 0.0272727272727,
-0.0272727272727, 0.6, 0.0272727272727,
0.0, 0.48, 0.0272727272727,
-0.0272727272727, 0.52, 0.0272727272727,
0.0, 0.48, 0.0272727272727,
-0.0272727272727, 0.44, 0.0272727272727,
0.0272727272727, 0.6, 0.0272727272727,
0.0272727272727, 0.56, 0.0,
0.0272727272727, 0.6, 0.0272727272727,
0.0, 0.653327272727, 0.136363636364,
0.0272727272727, 0.6, 0.0272727272727,
0.0272727272727, 0.64, 0.0,
0.0272727272727, 0.6, 0.0272727272727,
0.0, 0.64, 0.0272727272727,
0.0272727272727, 0.6, 0.0272727272727,
0.0272727272727, 0.68, 0.0272727272727,
-0.0272727272727, 0.52, -0.0272727272727,
0.0, 0.52, -0.136363636364,
-0.0272727272727, 0.52, -0.0272727272727,
-0.0272727272727, 0.48, 0.0,
-0.0272727272727, 0.52, -0.0272727272727,
-0.0272727272727, 0.56, 0.0,
-0.0272727272727, 0.52, -0.0272727272727,
0.0, 0.48, -0.0272727272727,
-0.0272727272727, 0.52, -0.0272727272727,
-0.0272727272727, 0.6, -0.0272727272727,
-0.0272727272727, 0.52, -0.0272727272727,
-0.0272727272727, 0.44, -0.0272727272727,
-0.0272727272727, 0.52, -0.0272727272727,
0.0, 0.56, -0.0272727272727,
0.0, 0.48, -0.0272727272727,
0.0272727272727, 0.52, -0.0272727272727,
0.0, 0.48, -0.0272727272727,
0.0272727272727, 0.44, -0.0272727272727,
0.0, 0.48, -0.0272727272727,
-0.0272727272727, 0.44, -0.0272727272727,
-0.0272727272727, 0.6, -0.0272727272727,
-0.0272727272727, 0.56, 0.0,
-0.0272727272727, 0.6, -0.0272727272727,
-0.0272727272727, 0.64, 0.0,
-0.0272727272727, 0.6, -0.0272727272727,
0.0, 0.56, -0.0272727272727,
-0.0272727272727, 0.6, -0.0272727272727,
0.0, 0.64, -0.0272727272727,
-0.0272727272727, 0.6, -0.0272727272727,
-0.0272727272727, 0.68, -0.0272727272727,
-0.0272727272727, 0.44, -0.0272727272727,
-0.0272727272727, 0.4, 0.0,
-0.0272727272727, 0.44, -0.0272727272727,
0.0, 0.52, -0.136363636364,
-0.0272727272727, 0.44, -0.0272727272727,
-0.0272727272727, 0.48, 0.0,
-0.0272727272727, 0.44, -0.0272727272727,
-0.0272727272727, 0.4, -0.0272727272727,
-0.0272727272727, 0.44, -0.0272727272727,
0.0, 0.4, -0.0272727272727,
0.0, 0.56, -0.0272727272727,
0.0272727272727, 0.52, -0.0272727272727,
-0.0272727272727, 0.4, -0.0272727272727,
-0.0352181818182, 0.35, -0.0352181818182,
-0.0272727272727, 0.4, -0.0272727272727,
0.0, 0.4, -0.0272727272727,
-0.0272727272727, 0.4, -0.0272727272727,
-0.0272727272727, 0.4, 0.0,
-0.0352181818182, 0.35, -0.0352181818182,
-0.0511272727273, 0.25, -0.0511272727273,
-0.0352181818182, 0.35, -0.0352181818182,
-0.0272727272727, 0.4, 0.0,
-0.0352181818182, 0.35, -0.0352181818182,
0.0, 0.3, -0.0431818181818,
-0.0352181818182, 0.35, -0.0352181818182,
-0.0431818181818, 0.3, 0.0,
-0.0352181818182, 0.35, -0.0352181818182,
0.0, 0.4, -0.0272727272727,
0.0, 0.4, -0.0272727272727,
0.0272727272727, 0.4, -0.0272727272727,
0.0, 0.4, -0.0272727272727,
0.0352181818182, 0.35, -0.0352181818182,
0.0, 0.4, -0.0272727272727,
0.0272727272727, 0.44, -0.0272727272727,
0.0, 0.64, -0.0272727272727,
-0.0272727272727, 0.68, -0.0272727272727,
-0.0272727272727, 0.68, -0.0272727272727,
0.0, 0.786654545455, -0.136363636364,
-0.0272727272727, 0.68, -0.0272727272727,
0.0, 0.72, -0.0272727272727,
-0.0272727272727, 0.68, -0.0272727272727,
-0.0272727272727, 0.76, -0.0272727272727,
-0.0272727272727, 0.68, -0.0272727272727,
-0.0272727272727, 0.72, 0.0,
-0.0272727272727, 0.68, -0.0272727272727,
-0.0272727272727, 0.64, 0.0,
0.0, 0.64, 0.0272727272727,
-0.0272727272727, 0.68, 0.0272727272727,
0.0, 0.64, 0.0272727272727,
-0.0272727272727, 0.6, 0.0272727272727,
0.0, 0.64, 0.0272727272727,
0.0272727272727, 0.68, 0.0272727272727,
0.0272727272727, 0.68, 0.0272727272727,
0.0272727272727, 0.72, 0.0,
0.0272727272727, 0.68, 0.0272727272727,
0.0272727272727, 0.64, 0.0,
0.0272727272727, 0.68, 0.0272727272727,
0.0272727272727, 0.76, 0.0272727272727,
0.0272727272727, 0.68, 0.0272727272727,
0.0, 0.653327272727, 0.136363636364,
0.0272727272727, 0.68, 0.0272727272727,
0.0, 0.72, 0.0272727272727,
0.0272727272727, 0.68, 0.0272727272727,
0.0, 0.786654545455, 0.136363636364,
-0.0272727272727, 0.8, 0.0,
-0.0238545454545, 0.825, 0.0238545454545,
-0.0272727272727, 0.8, 0.0,
-0.0272727272727, 0.76, 0.0272727272727,
-0.0272727272727, 0.8, 0.0,
-0.0272727272727, 0.8, 0.0272727272727,
-0.0272727272727, 0.8, 0.0,
-0.0272727272727, 0.76, -0.0272727272727,
-0.0272727272727, 0.8, 0.0,
-0.0272727272727, 0.8, -0.0272727272727,
-0.0272727272727, 0.8, 0.0,
-0.0238545454545, 0.825, -0.0238545454545,
-0.0238545454545, 0.825, 0.0238545454545,
-0.0272727272727, 0.8, 0.0272727272727,
-0.0238545454545, 0.825, 0.0238545454545,
0.0, 0.85, 0.0204545454545,
-0.0238545454545, 0.825, 0.0238545454545,
-0.0170363636364, 0.875, 0.0170363636364,
-0.0238545454545, 0.825, 0.0238545454545,
0.0, 0.8, 0.0272727272727,
-0.0238545454545, 0.825, 0.0238545454545,
-0.0204545454545, 0.85, 0.0,
-0.0272727272727, 0.76, 0.0272727272727,
-0.0272727272727, 0.8, 0.0272727272727,
-0.0272727272727, 0.76, 0.0272727272727,
0.0, 0.8, 0.0272727272727,
-0.0272727272727, 0.76, 0.0272727272727,
-0.0272727272727, 0.72, 0.0,
-0.0272727272727, 0.76, 0.0272727272727,
-0.0272727272727, 0.68, 0.0272727272727,
-0.0272727272727, 0.76, 0.0272727272727,
0.0, 0.72, 0.0272727272727,
-0.0272727272727, 0.76, 0.0272727272727,
0.0, 0.786654545455, 0.136363636364,
-0.0272727272727, 0.8, 0.0272727272727,
0.0, 0.8, 0.0272727272727,
0.0, 0.72, -0.0272727272727,
0.0272727272727, 0.76, -0.0272727272727,
0.0, 0.72, -0.0272727272727,
-0.0272727272727, 0.76, -0.0272727272727,
-0.0272727272727, 0.76, -0.0272727272727,
0.0, 0.786654545455, -0.136363636364,
-0.0272727272727, 0.76, -0.0272727272727,
0.0, 0.8, -0.0272727272727,
-0.0272727272727, 0.76, -0.0272727272727,
-0.0272727272727, 0.8, -0.0272727272727,
-0.0272727272727, 0.76, -0.0272727272727,
-0.0272727272727, 0.72, 0.0,
0.0, 0.8, -0.0272727272727,
-0.0272727272727, 0.8, -0.0272727272727,
0.0, 0.8, -0.0272727272727,
0.0272727272727, 0.76, -0.0272727272727,
0.0, 0.8, -0.0272727272727,
-0.0238545454545, 0.825, -0.0238545454545,
0.0, 0.8, -0.0272727272727,
0.0238545454545, 0.825, -0.0238545454545,
0.0, 0.8, -0.0272727272727,
0.0272727272727, 0.8, -0.0272727272727,
-0.0272727272727, 0.8, -0.0272727272727,
-0.0238545454545, 0.825, -0.0238545454545,
-0.0136363636364, 0.9, 0.0,
-0.0170363636364, 0.875, 0.0170363636364,
-0.0136363636364, 0.9, 0.0,
-0.0102181818182, 0.925, 0.0102181818182,
-0.0136363636364, 0.9, 0.0,
-0.0170363636364, 0.875, -0.0170363636364,
-0.0136363636364, 0.9, 0.0,
-0.0102181818182, 0.925, -0.0102181818182,
-0.0170363636364, 0.875, 0.0170363636364,
0.0, 0.85, 0.0204545454545,
-0.0170363636364, 0.875, 0.0170363636364,
-0.0102181818182, 0.925, 0.0102181818182,
-0.0170363636364, 0.875, 0.0170363636364,
0.0, 0.9, 0.0136363636364,
-0.0170363636364, 0.875, 0.0170363636364,
-0.0204545454545, 0.85, 0.0,
-0.0102181818182, 0.925, 0.0102181818182,
-0.00681818181818, 0.95, 0.0,
-0.0102181818182, 0.925, 0.0102181818182,
-0.0034, 0.975, 0.0034,
-0.0102181818182, 0.925, 0.0102181818182,
0.0, 0.95, 0.00681818181818,
-0.0102181818182, 0.925, 0.0102181818182,
0.0, 0.9, 0.0136363636364,
-0.00681818181818, 0.95, 0.0,
-0.0034, 0.975, -0.0034,
-0.00681818181818, 0.95, 0.0,
-0.0034, 0.975, 0.0034,
-0.00681818181818, 0.95, 0.0,
-0.0102181818182, 0.925, -0.0102181818182,
-0.0034, 0.975, 0.0034,
0.0, 0.95, 0.00681818181818,
-0.0034, 0.975, 0.0034,
0.0, 1.0, 0.0,
0.0, 0.9, -0.0136363636364,
0.0170363636364, 0.875, -0.0170363636364,
0.0, 0.9, -0.0136363636364,
0.0102181818182, 0.925, -0.0102181818182,
0.0, 0.9, -0.0136363636364,
-0.0170363636364, 0.875, -0.0170363636364,
0.0, 0.9, -0.0136363636364,
-0.0102181818182, 0.925, -0.0102181818182,
-0.0170363636364, 0.875, -0.0170363636364,
-0.0102181818182, 0.925, -0.0102181818182,
-0.0170363636364, 0.875, -0.0170363636364,
-0.0204545454545, 0.85, 0.0,
-0.0170363636364, 0.875, -0.0170363636364,
-0.0238545454545, 0.825, -0.0238545454545,
-0.0170363636364, 0.875, -0.0170363636364,
0.0, 0.85, -0.0204545454545,
-0.0102181818182, 0.925, -0.0102181818182,
0.0, 0.95, -0.00681818181818,
-0.0102181818182, 0.925, -0.0102181818182,
-0.0034, 0.975, -0.0034,
0.0, 0.52, -0.136363636364,
0.0272727272727, 0.52, -0.0272727272727,
0.0, 0.52, -0.136363636364,
0.0272727272727, 0.44, -0.0272727272727,
0.0, 0.52, -0.136363636364,
0.0, 0.447272727273, -0.136363636364,
0.0272727272727, 0.52, -0.0272727272727,
0.0272727272727, 0.56, 0.0,
0.0272727272727, 0.52, -0.0272727272727,
0.0272727272727, 0.44, -0.0272727272727,
0.0272727272727, 0.52, -0.0272727272727,
0.0272727272727, 0.48, 0.0,
0.0272727272727, 0.44, -0.0272727272727,
0.0272727272727, 0.4, -0.0272727272727,
0.0272727272727, 0.44, -0.0272727272727,
0.0272727272727, 0.48, 0.0,
0.0, 0.447272727273, 0.136363636364,
0.0, 0.52, 0.136363636364,
0.0, 0.52, 0.136363636364,
-0.0272727272727, 0.44, 0.0272727272727,
0.0, 0.52, 0.136363636364,
-0.0272727272727, 0.52, 0.0272727272727,
-0.0670363636364, 0.15, 0.0670363636364,
-0.0590909090909, 0.2, 0.0,
-0.0670363636364, 0.15, 0.0670363636364,
-0.075, 0.1, 0.0,
-0.0670363636364, 0.15, 0.0670363636364,
0.0, 0.1, 0.075,
-0.0670363636364, 0.15, 0.0670363636364,
-0.0829454545455, 0.05, 0.0829454545455,
-0.0670363636364, 0.15, 0.0670363636364,
-0.0511272727273, 0.25, 0.0511272727273,
-0.0670363636364, 0.15, 0.0670363636364,
0.0, 0.2, 0.0590909090909,
0.0, 0.1, 0.075,
-0.0829454545455, 0.05, 0.0829454545455,
-0.0829454545455, 0.05, 0.0829454545455,
-0.0909090909091, 0.0, 0.0909090909091,
-0.0829454545455, 0.05, 0.0829454545455,
0.0, 0.0, 0.0909090909091,
-0.0829454545455, 0.05, 0.0829454545455,
-0.075, 0.1, 0.0,
-0.0829454545455, 0.05, 0.0829454545455,
-0.0909090909091, 0.0, 0.0,
-0.0511272727273, 0.25, 0.0511272727273,
-0.0352181818182, 0.35, 0.0352181818182,
-0.0511272727273, 0.25, 0.0511272727273,
-0.0431818181818, 0.3, 0.0,
-0.0511272727273, 0.25, 0.0511272727273,
-0.0590909090909, 0.2, 0.0,
-0.0511272727273, 0.25, 0.0511272727273,
0.0, 0.2, 0.0590909090909,
-0.0511272727273, 0.25, 0.0511272727273,
0.0, 0.3, 0.0431818181818,
0.0, 0.713927272727, 0.136363636364,
0.0, 0.786654545455, 0.136363636364,
0.0, 0.786654545455, 0.136363636364,
0.0272727272727, 0.76, 0.0272727272727,
0.0, 0.786654545455, 0.136363636364,
-0.0272727272727, 0.68, 0.0272727272727,
0.0, 0.95, -0.00681818181818,
-0.0034, 0.975, -0.0034,
0.0, 0.95, -0.00681818181818,
0.0102181818182, 0.925, -0.0102181818182,
0.0, 0.95, -0.00681818181818,
0.0034, 0.975, -0.0034,
-0.0034, 0.975, -0.0034,
0.0, 1.0, 0.0,
0.0, 0.713927272727, -0.136363636364,
0.0, 0.786654545455, -0.136363636364,
0.0, 0.786654545455, -0.136363636364,
0.0272727272727, 0.76, -0.0272727272727,
0.0, 1.0, 0.0,
0.0034, 0.975, -0.0034,
0.0, 1.0, 0.0,
0.0034, 0.975, 0.0034,
-0.0272727272727, 0.52, 0.0272727272727,
-0.0272727272727, 0.44, 0.0272727272727,
-0.0272727272727, 0.52, 0.0272727272727,
-0.0272727272727, 0.48, 0.0,
-0.0272727272727, 0.52, 0.0272727272727,
-0.0272727272727, 0.56, 0.0,
-0.0272727272727, 0.52, 0.0272727272727,
-0.0272727272727, 0.6, 0.0272727272727,
-0.0272727272727, 0.44, 0.0272727272727,
0.0, 0.4, 0.0272727272727,
-0.0272727272727, 0.44, 0.0272727272727,
-0.0272727272727, 0.4, 0.0272727272727,
-0.0272727272727, 0.44, 0.0272727272727,
-0.0272727272727, 0.48, 0.0,
-0.0272727272727, 0.44, 0.0272727272727,
-0.0272727272727, 0.4, 0.0,
0.0, 0.85, 0.0204545454545,
0.0170363636364, 0.875, 0.0170363636364,
0.0, 0.85, 0.0204545454545,
0.0238545454545, 0.825, 0.0238545454545,
0.0170363636364, 0.875, 0.0170363636364,
0.0136363636364, 0.9, 0.0,
0.0170363636364, 0.875, 0.0170363636364,
0.0, 0.9, 0.0136363636364,
0.0170363636364, 0.875, 0.0170363636364,
0.0102181818182, 0.925, 0.0102181818182,
0.0170363636364, 0.875, 0.0170363636364,
0.0238545454545, 0.825, 0.0238545454545,
0.0170363636364, 0.875, 0.0170363636364,
0.0204545454545, 0.85, 0.0,
0.0238545454545, 0.825, 0.0238545454545,
0.0204545454545, 0.85, 0.0,
0.0238545454545, 0.825, 0.0238545454545,
0.0272727272727, 0.8, 0.0272727272727,
0.0238545454545, 0.825, 0.0238545454545,
0.0, 0.8, 0.0272727272727,
0.0238545454545, 0.825, 0.0238545454545,
0.0272727272727, 0.8, 0.0,
0.0, 0.9, 0.0136363636364,
0.0102181818182, 0.925, 0.0102181818182,
0.0102181818182, 0.925, 0.0102181818182,
0.0136363636364, 0.9, 0.0,
0.0102181818182, 0.925, 0.0102181818182,
0.0034, 0.975, 0.0034,
0.0102181818182, 0.925, 0.0102181818182,
0.0, 0.95, 0.00681818181818,
0.0102181818182, 0.925, 0.0102181818182,
0.00681818181818, 0.95, 0.0,
0.0272727272727, 0.8, 0.0272727272727,
0.0, 0.8, 0.0272727272727,
0.0272727272727, 0.8, 0.0272727272727,
0.0272727272727, 0.76, 0.0272727272727,
0.0272727272727, 0.8, 0.0272727272727,
0.0272727272727, 0.8, 0.0,
0.0, 0.8, 0.0272727272727,
0.0272727272727, 0.76, 0.0272727272727,
0.0272727272727, 0.76, 0.0272727272727,
0.0272727272727, 0.72, 0.0,
0.0272727272727, 0.76, 0.0272727272727,
0.0, 0.72, 0.0272727272727,
0.0272727272727, 0.76, 0.0272727272727,
0.0272727272727, 0.8, 0.0,
0.0511272727273, 0.25, -0.0511272727273,
0.0352181818182, 0.35, -0.0352181818182,
0.0511272727273, 0.25, -0.0511272727273,
0.0670363636364, 0.15, -0.0670363636364,
0.0511272727273, 0.25, -0.0511272727273,
0.0, 0.3, -0.0431818181818,
0.0511272727273, 0.25, -0.0511272727273,
0.0, 0.2, -0.0590909090909,
0.0670363636364, 0.15, -0.0670363636364,
0.0, 0.1, -0.075,
0.0670363636364, 0.15, -0.0670363636364,
0.0829454545455, 0.05, -0.0829454545455,
0.0670363636364, 0.15, -0.0670363636364,
0.0, 0.2, -0.0590909090909,
0.0034, 0.975, 0.0034,
0.0, 0.95, 0.00681818181818,
0.0034, 0.975, 0.0034,
0.00681818181818, 0.95, 0.0,
0.0, 0.653327272727, 0.136363636364,
0.0, 0.5806, 0.136363636364,
0.0, 0.653327272727, 0.136363636364,
-0.0272727272727, 0.68, 0.0272727272727,
0.0, 0.653327272727, 0.136363636364,
-0.0272727272727, 0.6, 0.0272727272727,
-0.0272727272727, 0.68, 0.0272727272727,
-0.0272727272727, 0.72, 0.0,
-0.0272727272727, 0.68, 0.0272727272727,
-0.0272727272727, 0.6, 0.0272727272727,
-0.0272727272727, 0.68, 0.0272727272727,
-0.0272727272727, 0.64, 0.0,
-0.0272727272727, 0.68, 0.0272727272727,
0.0, 0.72, 0.0272727272727,
-0.0272727272727, 0.6, 0.0272727272727,
-0.0272727272727, 0.56, 0.0,
-0.0272727272727, 0.6, 0.0272727272727,
-0.0272727272727, 0.64, 0.0,
-0.0204545454545, 0.85, 0.0,
-0.0238545454545, 0.825, -0.0238545454545,
0.0, 0.3, -0.0431818181818,
0.0352181818182, 0.35, -0.0352181818182,
0.0, 0.3, -0.0431818181818,
-0.0511272727273, 0.25, -0.0511272727273,
-0.0511272727273, 0.25, -0.0511272727273,
0.0, 0.2, -0.0590909090909,
-0.0511272727273, 0.25, -0.0511272727273,
-0.0431818181818, 0.3, 0.0,
-0.0511272727273, 0.25, -0.0511272727273,
-0.0590909090909, 0.2, 0.0,
-0.0511272727273, 0.25, -0.0511272727273,
-0.0670363636364, 0.15, -0.0670363636364,
-0.0238545454545, 0.825, -0.0238545454545,
0.0, 0.85, -0.0204545454545,
0.0, 0.85, -0.0204545454545,
0.0170363636364, 0.875, -0.0170363636364,
0.0, 0.85, -0.0204545454545,
0.0238545454545, 0.825, -0.0238545454545,
0.0170363636364, 0.875, -0.0170363636364,
0.0136363636364, 0.9, 0.0,
0.0170363636364, 0.875, -0.0170363636364,
0.0204545454545, 0.85, 0.0,
0.0170363636364, 0.875, -0.0170363636364,
0.0102181818182, 0.925, -0.0102181818182,
0.0170363636364, 0.875, -0.0170363636364,
0.0238545454545, 0.825, -0.0238545454545,
0.0102181818182, 0.925, -0.0102181818182,
0.0136363636364, 0.9, 0.0,
0.0102181818182, 0.925, -0.0102181818182,
0.00681818181818, 0.95, 0.0,
0.0102181818182, 0.925, -0.0102181818182,
0.0034, 0.975, -0.0034,
0.0238545454545, 0.825, -0.0238545454545,
0.0204545454545, 0.85, 0.0,
0.0238545454545, 0.825, -0.0238545454545,
0.0272727272727, 0.8, 0.0,
0.0238545454545, 0.825, -0.0238545454545,
0.0272727272727, 0.8, -0.0272727272727,
0.0034, 0.975, -0.0034,
0.00681818181818, 0.95, 0.0,
0.0272727272727, 0.8, -0.0272727272727,
0.0272727272727, 0.76, -0.0272727272727,
0.0272727272727, 0.8, -0.0272727272727,
0.0272727272727, 0.8, 0.0,
0.0272727272727, 0.4, -0.0272727272727,
0.0352181818182, 0.35, -0.0352181818182,
0.0, 0.0, -0.0909090909091,
0.0909090909091, 0.0, -0.0909090909091,
0.0, 0.0, -0.0909090909091,
0.0829454545455, 0.05, -0.0829454545455,
0.0, 0.0, -0.0909090909091,
-0.0829454545455, 0.05, -0.0829454545455,
0.0, 0.0, -0.0909090909091,
-0.0909090909091, 0.0, -0.0909090909091,
0.0909090909091, 0.0, -0.0909090909091,
0.0829454545455, 0.05, -0.0829454545455,
0.0829454545455, 0.05, -0.0829454545455,
0.0, 0.1, -0.075,
0.0, 0.1, -0.075,
-0.0670363636364, 0.15, -0.0670363636364,
0.0, 0.1, -0.075,
-0.0829454545455, 0.05, -0.0829454545455,
0.0, 0.2, -0.0590909090909,
-0.0670363636364, 0.15, -0.0670363636364,
0.0272727272727, 0.76, -0.0272727272727,
0.0272727272727, 0.72, 0.0,
0.0272727272727, 0.76, -0.0272727272727,
0.0272727272727, 0.8, 0.0,
0.0, 0.4, 0.0272727272727,
-0.0272727272727, 0.4, 0.0272727272727,
0.0, 0.4, 0.0272727272727,
-0.0352181818182, 0.35, 0.0352181818182,
-0.0272727272727, 0.4, 0.0272727272727,
-0.0272727272727, 0.4, 0.0,
-0.0272727272727, 0.4, 0.0272727272727,
-0.0352181818182, 0.35, 0.0352181818182,
-0.0352181818182, 0.35, 0.0352181818182,
-0.0272727272727, 0.4, 0.0,
-0.0352181818182, 0.35, 0.0352181818182,
-0.0431818181818, 0.3, 0.0,
-0.0352181818182, 0.35, 0.0352181818182,
0.0, 0.3, 0.0431818181818,
-0.0909090909091, 0.0, 0.0909090909091,
-0.0909090909091, 0.0, 0.0,
-0.0909090909091, 0.0, 0.0909090909091,
0.0, 0.0, 0.0909090909091,
-0.0590909090909, 0.2, 0.0,
-0.0670363636364, 0.15, -0.0670363636364,
-0.075, 0.1, 0.0,
-0.0670363636364, 0.15, -0.0670363636364,
-0.075, 0.1, 0.0,
-0.0829454545455, 0.05, -0.0829454545455,
-0.0909090909091, 0.0, 0.0,
-0.0829454545455, 0.05, -0.0829454545455,
-0.0909090909091, 0.0, 0.0,
-0.0909090909091, 0.0, -0.0909090909091,
-0.0670363636364, 0.15, -0.0670363636364,
-0.0829454545455, 0.05, -0.0829454545455,
-0.0829454545455, 0.05, -0.0829454545455,
-0.0909090909091, 0.0, -0.0909090909091,
